loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
444,2, Graduate, No,7700000,16700000,6,555,12900000,2900000,18100000,8500000, Approved
3902,5, Graduate, No,2300000,4900000,4,529,6200000,3900000,9200000,2000000, Rejected
3133,2, Graduate, No,3100000,7300000,14,504,3200000,0,7200000,1500000, Rejected
2579,3, Graduate, Yes,3000000,7100000,6,415,2000000,5700000,9500000,2500000, Rejected
3096,4, Graduate, Yes,4100000,10400000,12,727,11900000,5900000,16400000,4400000, Approved
1055,5, Not Graduate, No,6500000,21600000,10,419,1600000,10900000,22300000,6600000, Rejected
226,0, Not Graduate, No,5200000,15600000,20,434,14100000,5800000,18100000,5500000, Rejected
3073,4, Not Graduate, Yes,8000000,23200000,14,738,10900000,12100000,19900000,5400000, Approved
3657,1, Not Graduate, No,4400000,12100000,4,884,9800000,6500000,15000000,6000000, Approved
1650,2, Not Graduate, Yes,1300000,3200000,4,810,3800000,2100000,4300000,800000, Approved
4191,2, Graduate, No,4500000,11400000,10,388,11600000,3000000,14300000,2900000, Rejected
2762,4, Not Graduate, No,7900000,25700000,18,589,4300000,300000,25300000,9800000, Approved
2484,5, Not Graduate, No,4700000,17400000,2,523,10600000,7000000,10900000,5200000, Approved
2228,5, Not Graduate, No,5200000,13700000,16,531,8800000,4500000,15700000,2900000, Rejected
1648,4, Not Graduate, Yes,3200000,12800000,8,638,4300000,2600000,8000000,3800000, Approved
435,3, Graduate, No,8800000,18100000,6,699,6400000,2100000,18500000,9400000, Approved
3188,1, Graduate, No,8100000,29600000,4,672,8200000,5100000,21100000,5400000, Approved
509,2, Graduate, Yes,4100000,11200000,6,442,12200000,4100000,10000000,4500000, Rejected
33,1, Not Graduate, Yes,800000,1600000,10,436,700000,200000,2200000,1000000, Rejected
4048,3, Not Graduate, No,6400000,23000000,8,520,12100000,11400000,16000000,3800000, Rejected
2379,2, Not Graduate, Yes,5100000,13300000,14,313,5900000,7900000,18000000,3900000, Rejected
2087,3, Not Graduate, No,8000000,20100000,10,608,9800000,15500000,26100000,5200000, Approved
2073,0, Graduate, No,300000,500000,2,885,200000,400000,700000,200000, Approved
2078,1, Not Graduate, Yes,200000,500000,2,579,500000,100000,500000,100000, Approved
200,3, Graduate, Yes,4700000,16400000,10,318,11400000,8100000,16200000,4300000, Rejected
1230,4, Graduate, Yes,1800000,5800000,14,305,600000,3300000,3600000,2000000, Rejected
2881,0, Graduate, Yes,5400000,12900000,16,355,11200000,3100000,18200000,7400000, Rejected
3826,2, Not Graduate, Yes,1700000,3500000,10,854,5000000,2400000,3400000,1700000, Approved
3368,2, Not Graduate, No,2900000,11000000,2,835,4900000,3200000,11500000,1400000, Approved
2820,0, Not Graduate, Yes,7600000,27600000,2,437,10000000,11200000,27600000,6800000, Approved
181,3, Not Graduate, Yes,4500000,17900000,6,787,9800000,3600000,14300000,4200000, Approved
2872,0, Not Graduate, Yes,7300000,25700000,10,666,14000000,3100000,29000000,6000000, Approved
1283,2, Graduate, No,9800000,25400000,2,655,19900000,4600000,21300000,7900000, Approved
4226,5, Graduate, Yes,3800000,10300000,16,606,7700000,1900000,9900000,2700000, Approved
2047,1, Graduate, No,9700000,33900000,10,833,24600000,16200000,28300000,6600000, Approved
3483,2, Not Graduate, No,7000000,24200000,6,892,20600000,500000,21400000,9200000, Approved
265,5, Graduate, Yes,3800000,14400000,2,345,3300000,800000,13000000,4700000, Approved
2175,5, Graduate, Yes,6400000,23900000,6,406,14700000,12400000,25400000,4300000, Rejected
3799,0, Graduate, Yes,2900000,7200000,16,332,3600000,5700000,7600000,3600000, Rejected
720,2, Not Graduate, Yes,4000000,8500000,6,323,11200000,1000000,14300000,4100000, Rejected
296,1, Not Graduate, Yes,300000,1000000,10,431,400000,500000,900000,100000, Rejected
3646,2, Not Graduate, No,8200000,30600000,10,343,9800000,11500000,16900000,7000000, Rejected
795,2, Graduate, Yes,2900000,10600000,6,614,1000000,300000,7600000,3600000, Approved
2701,5, Not Graduate, Yes,2900000,6300000,6,719,7900000,1600000,8000000,1600000, Approved
3924,1, Not Graduate, No,6700000,25000000,20,598,5300000,12900000,13600000,7000000, Approved
661,3, Not Graduate, No,1600000,5600000,6,710,3100000,800000,6000000,1600000, Approved
1915,0, Not Graduate, No,500000,1800000,2,651,700000,0,1700000,200000, Approved
3666,5, Graduate, Yes,6400000,20000000,12,594,100000,2100000,16500000,5500000, Approved
1608,0, Graduate, Yes,3500000,10800000,14,838,4700000,6800000,13900000,1700000, Approved
496,2, Not Graduate, Yes,2400000,5400000,12,739,300000,2500000,5000000,3000000, Approved
106,3, Not Graduate, Yes,4200000,9700000,16,841,7800000,300000,16700000,5100000, Approved
3144,1, Graduate, Yes,200000,400000,20,882,400000,100000,300000,0, Approved
1651,1, Graduate, No,8700000,33200000,4,866,19600000,15900000,23700000,10500000, Approved
3307,5, Not Graduate, No,300000,500000,8,396,400000,300000,1200000,200000, Rejected
2396,0, Not Graduate, Yes,8000000,30400000,2,776,16600000,1400000,29100000,7800000, Approved
746,3, Not Graduate, Yes,3700000,12700000,18,587,11000000,3100000,8800000,4100000, Approved
923,1, Graduate, Yes,9200000,29200000,6,669,9900000,12900000,23400000,11700000, Approved
2468,2, Not Graduate, No,7200000,16800000,6,796,6600000,6100000,14400000,9800000, Approved
2451,5, Not Graduate, Yes,4100000,12400000,8,309,8200000,1000000,13000000,3300000, Rejected
1521,0, Graduate, No,1400000,2700000,2,649,2600000,1000000,5500000,1100000, Approved
3593,2, Not Graduate, Yes,1900000,4600000,16,631,3200000,2700000,4500000,2700000, Approved
2558,2, Not Graduate, Yes,6700000,23100000,4,304,14400000,7100000,24300000,10000000, Approved
4159,5, Graduate, No,5600000,20300000,4,772,10600000,6000000,13600000,7600000, Approved
3122,4, Graduate, Yes,500000,1200000,4,627,0,500000,1800000,700000, Approved
3459,3, Not Graduate, Yes,7500000,26000000,2,342,13900000,1900000,26900000,11200000, Approved
1327,2, Not Graduate, No,2100000,5000000,4,542,700000,600000,6600000,3100000, Rejected
4016,4, Graduate, No,1000000,3900000,10,701,2200000,1000000,4000000,900000, Approved
3252,4, Graduate, No,1200000,3300000,2,564,2200000,500000,4700000,1100000, Approved
3274,3, Graduate, Yes,4000000,8300000,8,531,3700000,7400000,15200000,5900000, Rejected
670,1, Graduate, No,6000000,20100000,6,476,13900000,10000000,15200000,5500000, Rejected
916,4, Graduate, Yes,8200000,28500000,2,378,6800000,11200000,26400000,11500000, Approved
1426,3, Not Graduate, Yes,2500000,9800000,16,424,4700000,3200000,5800000,1300000, Rejected
3973,2, Graduate, Yes,9400000,30000000,16,565,1200000,3900000,28200000,9000000, Approved
232,2, Graduate, No,9800000,32400000,2,543,24200000,17500000,25700000,7700000, Approved
2779,5, Not Graduate, No,4000000,14100000,18,653,5800000,4100000,9400000,5400000, Approved
1475,4, Not Graduate, No,1300000,4100000,18,886,2800000,500000,3800000,600000, Approved
3507,5, Graduate, No,700000,2400000,16,447,1300000,700000,2600000,800000, Rejected
1222,3, Graduate, Yes,5100000,20400000,6,754,1700000,2600000,11800000,7600000, Approved
2752,2, Graduate, No,8800000,26700000,16,696,12900000,15300000,20300000,10900000, Approved
2918,2, Graduate, No,1700000,5700000,10,602,4900000,2700000,4500000,1800000, Approved
3588,5, Not Graduate, Yes,600000,1700000,20,879,1100000,100000,2300000,700000, Approved
1990,0, Not Graduate, Yes,4900000,16500000,4,600,11100000,2200000,12000000,6500000, Approved
1101,2, Not Graduate, No,4000000,9400000,8,874,4400000,3700000,10200000,4800000, Approved
3909,1, Not Graduate, No,6000000,20000000,12,637,10800000,4300000,20000000,8600000, Approved
1322,2, Graduate, No,2100000,6600000,20,580,3800000,4100000,6200000,2100000, Approved
1889,3, Graduate, Yes,4200000,15400000,8,362,9900000,5300000,15500000,5600000, Rejected
2593,2, Not Graduate, No,3300000,11700000,14,439,4000000,6300000,8300000,1700000, Rejected
3889,1, Not Graduate, No,9100000,23300000,18,792,800000,12600000,32100000,12400000, Approved
1923,5, Not Graduate, Yes,5300000,13700000,18,708,7600000,900000,19200000,5900000, Approved
2765,1, Not Graduate, No,2600000,7700000,6,399,3700000,4300000,8900000,3500000, Rejected
2174,0, Graduate, No,4900000,16400000,2,383,3300000,3500000,15000000,5800000, Approved
688,1, Not Graduate, Yes,8700000,30700000,6,708,20600000,4500000,27600000,9300000, Approved
4123,3, Graduate, No,7800000,21800000,8,517,7700000,5100000,19500000,9100000, Rejected
2600,0, Graduate, Yes,2300000,4900000,12,409,3300000,2400000,4700000,3200000, Rejected
2796,0, Not Graduate, Yes,7300000,28100000,10,673,13700000,1200000,16300000,8900000, Approved
3695,0, Graduate, No,1400000,5400000,8,592,4100000,400000,4300000,800000, Approved
608,0, Not Graduate, No,6000000,13100000,6,385,16600000,7600000,22000000,7400000, Rejected
1785,3, Not Graduate, No,7900000,28000000,4,394,22800000,13200000,18200000,3900000, Approved
2487,3, Graduate, Yes,2300000,8000000,14,472,4400000,3300000,7700000,1800000, Rejected
3093,4, Not Graduate, Yes,8600000,20600000,16,449,10800000,10600000,28700000,5400000, Rejected
809,3, Not Graduate, No,5800000,12800000,20,335,4400000,3000000,15300000,8000000, Rejected
3081,1, Not Graduate, Yes,6000000,13100000,2,368,9900000,2200000,13700000,4900000, Rejected
541,3, Not Graduate, Yes,1000000,3200000,14,790,1900000,100000,3600000,1100000, Approved
2044,0, Not Graduate, Yes,4200000,8900000,14,796,3000000,1600000,13300000,4800000, Approved
1302,2, Graduate, Yes,6300000,23200000,12,556,7000000,8300000,24200000,5300000, Approved
2626,2, Graduate, No,7900000,17700000,4,402,20900000,11800000,25600000,8400000, Rejected
2845,3, Graduate, No,8900000,19100000,6,807,2300000,16500000,29900000,10400000, Approved
90,2, Not Graduate, No,9800000,37600000,10,641,24100000,0,23400000,7600000, Approved
3329,5, Graduate, Yes,7200000,21300000,2,801,9900000,1700000,20400000,7200000, Approved
3769,3, Not Graduate, No,3700000,13400000,18,373,2800000,100000,13200000,2500000, Rejected
2447,0, Graduate, Yes,3500000,10600000,4,389,8300000,4800000,9100000,2500000, Approved
114,5, Not Graduate, Yes,7300000,22100000,18,879,19500000,10600000,19300000,9800000, Approved
4237,3, Graduate, Yes,1900000,5300000,12,436,2300000,3500000,5000000,2600000, Rejected
1236,4, Graduate, Yes,8400000,25200000,2,308,8100000,9300000,27700000,10500000, Approved
4126,0, Graduate, No,9200000,28200000,12,455,19200000,6400000,34700000,5900000, Rejected
2138,5, Not Graduate, No,1800000,5400000,14,347,3800000,1300000,4900000,1700000, Rejected
3477,2, Not Graduate, Yes,9800000,38200000,10,743,5400000,14800000,24300000,5300000, Approved
2937,2, Not Graduate, No,6800000,21300000,20,658,7800000,7000000,25900000,9600000, Approved
3813,1, Not Graduate, Yes,3700000,10900000,14,748,3700000,2800000,13200000,4100000, Approved
192,0, Not Graduate, No,3000000,6500000,2,612,8800000,3400000,6700000,1700000, Approved
3905,1, Graduate, No,2600000,7200000,8,349,5900000,1400000,9400000,3000000, Rejected
3840,2, Not Graduate, Yes,5100000,16800000,2,504,6400000,2700000,17100000,4400000, Approved
3476,5, Not Graduate, No,700000,1400000,4,344,1500000,800000,2600000,300000, Rejected
2342,1, Graduate, Yes,8000000,30600000,10,720,23700000,8500000,24900000,9700000, Approved
4250,4, Graduate, No,1100000,4000000,14,887,2400000,1500000,4200000,1600000, Approved
2946,1, Not Graduate, Yes,8500000,26200000,8,811,22800000,6400000,32500000,12700000, Approved
1499,1, Not Graduate, No,2900000,7400000,10,874,400000,1200000,10100000,3300000, Approved
17,2, Graduate, Yes,500000,1600000,4,663,1300000,100000,1300000,700000, Approved
4091,4, Not Graduate, No,7700000,17200000,6,561,6000000,5000000,15400000,6800000, Approved
3100,2, Not Graduate, No,6600000,14100000,2,471,10800000,11400000,20700000,6000000, Rejected
3296,0, Not Graduate, No,3800000,14800000,10,390,5900000,5700000,9500000,4600000, Rejected
3289,3, Graduate, Yes,4800000,14200000,12,547,10400000,700000,9800000,2400000, Rejected
249,0, Graduate, No,8400000,20600000,10,477,1500000,1500000,25000000,11900000, Rejected
3262,0, Not Graduate, Yes,2800000,6300000,12,647,4100000,0,8700000,2300000, Approved
3990,3, Not Graduate, No,2400000,8200000,10,531,6800000,1900000,5700000,2000000, Rejected
3464,0, Graduate, Yes,7400000,15200000,12,600,6200000,8500000,18800000,4100000, Approved
1761,0, Not Graduate, No,4100000,14500000,12,441,9900000,300000,15700000,3900000, Rejected
71,4, Not Graduate, Yes,500000,1500000,20,340,100000,200000,1900000,600000, Rejected
2848,0, Graduate, No,5200000,19000000,14,687,11900000,500000,19400000,4400000, Approved
2901,1, Graduate, No,8800000,18500000,10,704,14400000,3200000,26600000,11300000, Approved
2748,1, Graduate, Yes,9700000,25500000,18,741,21900000,6200000,34800000,4900000, Approved
159,5, Graduate, Yes,700000,1300000,20,704,1600000,0,2200000,600000, Approved
1558,5, Graduate, No,5400000,18600000,2,538,7700000,2700000,18800000,4000000, Approved
2160,0, Not Graduate, Yes,7000000,24600000,6,542,6400000,2600000,24500000,4700000, Rejected
1756,0, Graduate, No,3700000,12300000,16,831,8000000,2200000,11200000,2400000, Approved
3179,5, Not Graduate, Yes,5800000,14000000,14,418,3900000,10400000,15100000,6800000, Rejected
881,0, Graduate, No,1100000,3300000,10,482,2800000,300000,2900000,1600000, Rejected
1872,2, Graduate, Yes,4900000,12200000,18,353,7000000,200000,14400000,3600000, Rejected
1272,5, Not Graduate, No,500000,1500000,12,527,100000,600000,1100000,200000, Rejected
1244,5, Not Graduate, No,400000,800000,18,304,900000,500000,1400000,400000, Rejected
1258,3, Graduate, No,6200000,21300000,12,655,6500000,11600000,19200000,5000000, Approved
1760,1, Not Graduate, Yes,3100000,6300000,20,867,1900000,6100000,6600000,4000000, Approved
772,2, Not Graduate, No,8700000,22700000,4,365,8200000,14800000,30200000,7200000, Rejected
3487,0, Graduate, Yes,2700000,8400000,6,744,1200000,4100000,7500000,2000000, Approved
1313,2, Not Graduate, No,9600000,25900000,18,647,11800000,9900000,35600000,11500000, Approved
2426,0, Not Graduate, No,6000000,22900000,16,302,12200000,6500000,17700000,7100000, Rejected
3000,3, Graduate, Yes,6800000,23900000,12,565,18800000,2800000,18800000,6700000, Approved
673,1, Not Graduate, Yes,500000,1900000,12,868,200000,500000,1800000,300000, Approved
3311,5, Not Graduate, No,8500000,23400000,16,604,25100000,16500000,24500000,4800000, Approved
367,3, Not Graduate, Yes,6000000,12500000,18,851,14600000,5000000,16800000,5000000, Approved
3035,0, Graduate, Yes,3100000,7100000,10,498,3800000,1100000,12200000,4300000, Rejected
860,0, Not Graduate, Yes,600000,1800000,12,511,300000,200000,2200000,400000, Rejected
515,4, Graduate, Yes,7900000,25900000,14,373,10900000,14300000,27700000,7600000, Rejected
1551,2, Not Graduate, No,3200000,10500000,12,502,4300000,1500000,10000000,4500000, Rejected
1249,2, Not Graduate, Yes,8200000,27200000,10,839,9200000,6400000,25500000,6000000, Approved
1518,5, Graduate, No,5900000,13400000,6,455,3200000,11200000,21600000,6900000, Rejected
2019,1, Graduate, No,8200000,25600000,4,686,2000000,5900000,17300000,4400000, Approved
1795,2, Graduate, Yes,4100000,13500000,4,846,8900000,7800000,11400000,2400000, Approved
852,1, Not Graduate, No,4900000,18500000,4,612,6100000,5900000,16400000,2900000, Approved
3637,0, Graduate, No,6600000,15200000,18,497,1500000,6900000,14500000,9300000, Rejected
3698,0, Not Graduate, No,3700000,10600000,20,484,5800000,1300000,13900000,3500000, Rejected
3966,3, Graduate, Yes,8900000,19300000,12,767,12000000,2200000,24700000,7700000, Approved
2655,5, Graduate, No,5300000,19400000,6,510,14700000,7000000,13600000,3700000, Rejected
2382,2, Graduate, No,1400000,4700000,4,355,2100000,600000,4400000,1400000, Approved
3199,3, Not Graduate, No,5200000,17200000,18,768,9200000,5500000,11700000,3800000, Approved
1663,3, Not Graduate, Yes,4900000,19000000,4,575,14100000,9100000,16500000,4600000, Approved
1129,1, Graduate, Yes,5800000,16700000,12,721,1100000,9700000,17200000,7500000, Approved
3201,3, Not Graduate, Yes,8400000,20500000,12,796,22900000,10500000,17600000,11200000, Approved
4204,4, Graduate, Yes,6400000,21900000,6,437,7000000,10000000,24600000,4100000, Rejected
2612,3, Not Graduate, Yes,4800000,14200000,12,369,3200000,200000,14000000,3000000, Rejected
3297,4, Graduate, No,3100000,6300000,4,370,8600000,4100000,8800000,2800000, Rejected
1991,4, Graduate, No,6200000,12400000,20,547,14200000,10800000,17200000,8000000, Rejected
3919,3, Graduate, Yes,8100000,26700000,10,895,5100000,9800000,17100000,9900000, Approved
2290,0, Not Graduate, Yes,4500000,16900000,8,773,6300000,6800000,14000000,6000000, Approved
846,1, Graduate, Yes,600000,1800000,8,799,1000000,700000,2200000,800000, Approved
3656,1, Graduate, No,8700000,34000000,16,663,5400000,10700000,17800000,8100000, Approved
2011,2, Not Graduate, Yes,3800000,10000000,12,516,2400000,4200000,14200000,5100000, Rejected
3941,4, Graduate, No,9300000,26100000,16,623,11700000,10500000,21100000,10700000, Approved
3079,3, Graduate, No,7800000,28700000,4,447,7200000,9500000,20100000,11300000, Approved
3984,0, Graduate, No,7500000,15900000,2,535,17500000,5700000,23600000,4500000, Rejected
1428,0, Not Graduate, No,6200000,17300000,8,583,3700000,3900000,13600000,3300000, Approved
2271,3, Graduate, No,7200000,27900000,12,473,21100000,8800000,27800000,8700000, Rejected
550,2, Not Graduate, Yes,5800000,22500000,6,888,11900000,2600000,17100000,4800000, Approved
1106,4, Not Graduate, Yes,8000000,19200000,18,682,2500000,8900000,19000000,5300000, Approved
362,0, Graduate, No,4400000,14100000,2,349,3300000,1300000,8800000,6200000, Approved
